Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
893,1108.00,0.000,-9.407,0.1664,2.5768,60.4568,0.0000,24.7996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3532,7.4051,0.9853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.854,-2.292,0.407,0.065,0.204,0.640352,0.303590,0.056058
894,1107.00,0.000,-9.420,0.7048,2.5763,60.5190,0.0000,24.7544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3014,7.4252,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-12.087,-9.709,1.723,0.274,0.866,0.642026,0.301086,0.056888
895,1106.00,0.000,-9.433,1.2446,2.5758,60.5808,0.0000,24.7095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2499,7.4450,1.0149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.340,-17.145,3.042,0.483,1.529,0.643672,0.298595,0.057733
896,1105.00,0.000,-9.445,1.7858,2.5754,60.6422,0.0000,24.6647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1986,7.4644,1.0302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.613,-24.600,4.363,0.693,2.194,0.645290,0.296117,0.058592
897,1104.00,0.000,-9.458,2.3283,2.5749,60.7032,0.0000,24.6201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1476,7.4835,1.0456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.906,-32.074,5.687,0.904,2.860,0.646881,0.293652,0.059467
898,1103.00,0.000,-9.471,2.8722,2.5745,60.7639,0.0000,24.5757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0968,7.5023,1.0614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.219,-39.567,7.014,1.116,3.527,0.648444,0.291199,0.060357
899,1102.00,0.000,-9.484,3.4175,2.5740,60.8241,0.0000,24.5315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0463,7.5207,1.0774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.553,-47.079,8.344,1.328,4.197,0.649978,0.288760,0.061262
900,1101.00,0.000,-9.497,3.9642,2.5735,60.8840,0.0000,24.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9960,7.5388,1.0937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.906,-54.610,9.676,1.540,4.868,0.651483,0.286333,0.062183
901,1100.00,0.000,-9.510,4.5123,2.5731,60.9435,0.0000,24.4437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9460,7.5566,1.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.280,-62.160,11.011,1.754,5.540,0.652959,0.283920,0.063121
902,1099.00,0.000,-9.523,5.0618,2.5726,61.0026,0.0000,24.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8962,7.5739,1.1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.674,-69.730,12.349,1.968,6.214,0.654405,0.281520,0.064075
903,1098.00,0.000,-9.536,5.6127,2.5722,61.0613,0.0000,24.3567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8467,7.5910,1.1443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-96.089,-77.318,13.689,2.182,6.890,0.655821,0.279133,0.065046
904,1097.00,0.000,-9.549,6.1651,2.5717,61.1196,0.0000,24.3135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7975,7.6076,1.1618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.524,-84.927,15.033,2.397,7.567,0.657207,0.276759,0.066034
905,1096.00,0.000,-9.562,6.7188,2.5713,61.1775,0.0000,24.2705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.7485,7.6239,1.1796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-114.980,-92.555,16.379,2.613,8.246,0.658562,0.274398,0.067040
906,1095.00,0.000,-9.575,7.2740,2.5708,61.2350,0.0000,24.2277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6997,7.6399,1.1977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-124.456,-100.202,17.728,2.829,8.926,0.659885,0.272050,0.068064
907,1094.00,0.000,-9.588,7.8307,2.5704,61.2921,0.0000,24.1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6513,7.6554,1.2162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-133.954,-107.869,19.080,3.046,9.608,0.661177,0.269716,0.069107
908,1093.00,0.000,-9.601,8.3888,2.5700,61.3488,0.0000,24.1427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6031,7.6706,1.2349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-143.472,-115.556,20.434,3.264,10.292,0.662437,0.267395,0.070168
909,1092.00,0.000,-9.614,8.9483,2.5695,61.4051,0.0000,24.1005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5551,7.6853,1.2540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-153.012,-123.263,21.792,3.482,10.978,0.663664,0.265088,0.071248
910,1091.00,0.000,-9.627,9.5094,2.5691,61.4609,0.0000,24.0585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5074,7.6997,1.2735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-162.572,-130.990,23.152,3.701,11.665,0.664859,0.262793,0.072348
911,1090.00,0.000,-9.641,10.0719,2.5686,61.5164,0.0000,24.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4600,7.7137,1.2933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-172.154,-138.737,24.515,3.921,12.353,0.666020,0.260512,0.073468
912,1089.00,0.000,-9.654,10.6359,2.5682,61.5714,0.0000,23.9751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4128,7.7273,1.3134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-181.757,-146.504,25.881,4.141,13.044,0.667147,0.258245,0.074608
913,1088.00,0.000,-9.667,11.2014,2.5678,61.6260,0.0000,23.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3659,7.7404,1.3340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-191.382,-154.292,27.249,4.362,13.736,0.668241,0.255990,0.075769
914,1087.00,0.000,-9.680,11.7685,2.5673,61.6802,0.0000,23.8924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3193,7.7532,1.3549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-201.029,-162.100,28.621,4.584,14.429,0.669300,0.253748,0.076952
915,1086.00,0.000,-9.693,12.3370,2.5669,61.7340,0.0000,23.8514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2729,7.7655,1.3762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-210.698,-169.929,29.996,4.806,15.125,0.670324,0.251520,0.078156
916,1085.00,0.000,-9.707,12.9072,2.5665,61.7874,0.0000,23.8106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.2267,7.7774,1.3978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-220.389,-177.779,31.373,5.029,15.822,0.671313,0.249305,0.079382
917,1084.00,0.000,-9.720,13.4789,2.5660,61.8404,0.0000,23.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1809,7.7889,1.4199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-230.102,-185.650,32.754,5.253,16.521,0.672266,0.247103,0.080631
918,1083.00,0.000,-9.733,14.0522,2.5656,61.8929,0.0000,23.7295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1352,7.8000,1.4424,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.839,-193.543,34.138,5.477,17.221,0.673183,0.244913,0.081904
919,1082.00,0.000,-9.746,14.6271,2.5652,61.9450,0.0000,23.6893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0899,7.8106,1.4653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-249.598,-201.458,35.524,5.702,17.924,0.674063,0.242737,0.083200
920,1081.00,0.000,-9.760,15.2037,2.5647,61.9967,0.0000,23.6492,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0447,7.8207,1.4886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-259.381,-209.394,36.914,5.928,18.628,0.674907,0.240573,0.084521
921,1080.00,0.000,-9.773,15.7819,2.5643,62.0480,0.0000,23.6093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9999,7.8304,1.5124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-269.188,-217.353,38.307,6.154,19.334,0.675712,0.238422,0.085866
922,1079.00,0.000,-9.786,16.3618,2.5639,62.0989,0.0000,23.5696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9552,7.8397,1.5366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-279.019,-225.334,39.703,6.382,20.042,0.676480,0.236283,0.087237
923,1078.00,0.000,-9.800,16.9435,2.5634,62.1493,0.0000,23.5301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9109,7.8485,1.5613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-288.876,-233.339,41.103,6.610,20.752,0.677210,0.234157,0.088633
924,1077.00,0.000,-9.813,17.5269,2.5630,62.1993,0.0000,23.4907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8667,7.8568,1.5864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-298.757,-241.367,42.506,6.838,21.464,0.677900,0.232043,0.090056
925,1076.00,0.000,-9.827,18.1121,2.5626,62.2489,0.0000,23.4516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8228,7.8646,1.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-308.664,-249.420,43.912,7.068,22.178,0.678552,0.229942,0.091507
926,1075.00,0.000,-9.840,18.6991,2.5621,62.2981,0.0000,23.4126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7792,7.8720,1.6381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-318.598,-257.496,45.322,7.298,22.894,0.679163,0.227852,0.092985
927,1074.00,0.000,-9.853,19.2881,2.5617,62.3469,0.0000,23.3737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7358,7.8789,1.6647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-328.559,-265.598,46.736,7.529,23.612,0.679734,0.225774,0.094491
928,1073.00,0.000,-9.867,19.8789,2.5613,62.3953,0.0000,23.3350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6926,7.8853,1.6918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-338.548,-273.726,48.153,7.761,24.332,0.680265,0.223708,0.096027
929,1072.00,0.000,-9.880,20.4718,2.5609,62.4432,0.0000,23.2965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6496,7.8912,1.7195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-348.565,-281.880,49.575,7.994,25.054,0.680754,0.221653,0.097592
930,1071.00,0.000,-9.894,21.0666,2.5604,62.4908,0.0000,23.2582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6069,7.8966,1.7476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-358.612,-290.061,51.000,8.228,25.779,0.681202,0.219610,0.099188
931,1070.00,0.000,-9.908,21.6636,2.5600,62.5379,0.0000,23.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5643,7.9015,1.7763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-368.689,-298.270,52.429,8.462,26.506,0.681607,0.217578,0.100815
932,1069.00,0.000,-9.921,22.2627,2.5596,62.5846,0.0000,23.1819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5220,7.9058,1.8056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-378.798,-306.507,53.862,8.698,27.235,0.681970,0.215557,0.102473
933,1068.00,0.000,-9.935,22.8641,2.5592,62.6310,0.0000,23.1440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4800,7.9097,1.8354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-388.939,-314.774,55.300,8.934,27.967,0.682289,0.213547,0.104164
934,1067.00,0.000,-9.948,23.4677,2.5587,62.6769,0.0000,23.1062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4381,7.9130,1.8658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-399.114,-323.071,56.742,9.172,28.701,0.682564,0.211548,0.105888
935,1066.00,0.000,-9.962,24.0737,2.5583,62.7224,0.0000,23.0686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3964,7.9158,1.8968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-409.323,-331.399,58.189,9.410,29.438,0.682796,0.209559,0.107646
936,1065.00,0.000,-9.976,24.6821,2.5579,62.7675,0.0000,23.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3549,7.9180,1.9284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-419.568,-339.759,59.641,9.649,30.178,0.682982,0.207580,0.109438
937,1064.00,0.000,-9.989,25.2930,2.5574,62.8123,0.0000,22.9937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3137,7.9197,1.9606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-429.850,-348.153,61.098,9.890,30.920,0.683123,0.205611,0.111266
938,1063.00,0.000,-10.003,25.9066,2.5570,62.8566,0.0000,22.9565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2726,7.9209,1.9935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-440.171,-356.581,62.560,10.132,31.666,0.683218,0.203652,0.113130
939,1062.00,0.000,-10.017,26.5228,2.5566,62.9005,0.0000,22.9193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2317,7.9214,2.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-450.531,-365.045,64.027,10.374,32.414,0.683267,0.201703,0.115030
940,1061.00,0.000,-10.030,27.1418,2.5561,62.9441,0.0000,22.8823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1910,7.9215,2.0611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-460.933,-373.545,65.500,10.618,33.166,0.683269,0.199763,0.116968
941,1060.00,0.000,-10.044,27.7637,2.5557,62.9873,0.0000,22.8454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1505,7.9209,2.0959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-471.377,-382.084,66.979,10.863,33.920,0.683223,0.197833,0.118944
942,1059.00,0.000,-10.058,28.3885,2.5553,63.0300,0.0000,22.8086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1102,7.9198,2.1314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-481.866,-390.661,68.464,11.110,34.678,0.683129,0.195912,0.120959
943,1058.00,0.000,-10.072,29.0164,2.5548,63.0724,0.0000,22.7720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0700,7.9180,2.1676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-492.400,-399.279,69.955,11.357,35.440,0.682987,0.194000,0.123013
944,1057.00,0.000,-10.085,29.6475,2.5544,63.1144,0.0000,22.7354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0300,7.9157,2.2045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-502.981,-407.938,71.453,11.606,36.205,0.682796,0.192097,0.125107
945,1056.00,0.000,-10.099,30.2818,2.5540,63.1560,0.0000,22.6989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9902,7.9128,2.2420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-513.611,-416.641,72.957,11.857,36.974,0.682555,0.190203,0.127241
946,1055.00,0.000,-10.113,31.8732,2.5530,63.2402,0.0000,22.6251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9097,7.9069,2.3182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-540.401,-438.442,76.768,12.485,38.908,0.682064,0.186368,0.131569
947,1054.00,0.000,-10.127,32.7773,2.5524,63.2918,0.0000,22.5791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8597,7.9013,2.3682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-555.567,-450.829,78.919,12.842,40.004,0.681603,0.183990,0.134407
948,1053.00,0.000,-10.141,33.6876,2.5518,63.3427,0.0000,22.5334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8101,7.8948,2.4191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-570.827,-463.297,81.084,13.201,41.107,0.681064,0.181633,0.137302
949,1052.00,0.000,-10.155,34.6037,2.5512,63.3927,0.0000,22.4880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7610,7.8873,2.4710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-586.176,-475.843,83.260,13.563,42.217,0.680449,0.179298,0.140253
